EMPLOYEE_ID	EMPLOYEE_NAME	ENTRY_DATE	DISMISSAL_DATE	POSITION	MANAGER_FLAG	MANAGER_ID	CONTACT_PHONE_NUMBER	CONTACT_EMAIL	STORE_ID
002390	002390 000000 1020	2012-02-27T17:39:00Z			-1				
002391	002391 000000 1023	2012-02-27T17:39:00Z			-1				
002392	002392 000000 1023	2012-02-27T17:39:00Z			-1				
002393	002393 000000 1023	2012-02-27T17:39:00Z			-1				
002394	002394 000000 1023	2012-02-27T17:39:00Z			-1				
002395	002395 000000 1023	2012-02-27T17:39:00Z			-1				
002396	002396 000000 1023	2012-02-27T17:39:00Z			-1				
002397	002397 000000 1023	2012-02-27T17:39:00Z			-1				
002398	002398 000000 1023	2012-02-27T17:39:00Z			-1				
002399	002399 000000 1023	2012-02-27T17:39:00Z			-1				
002400	002400 000000 1023	2012-02-27T17:39:00Z			-1				
002401	002401 000000 1023	2012-02-27T17:39:00Z			-1				
002402	002402 000000 1023	2012-02-27T17:39:00Z			-1				
002403	002403 000000 1023	2012-02-27T17:39:00Z			-1				
002404	002404 000000 1023	2012-02-27T17:39:00Z			-1				
002405	002405 000000 1023	2012-02-27T17:39:00Z			-1				
002406	002406 000000 1023	2012-02-27T17:39:00Z			-1				
002407	002407 000000 1023	2012-02-27T17:39:00Z			-1				
002408	002408 000000 1023	2012-02-27T17:39:00Z			-1				
002409	002409 000000 1023	2012-02-27T17:39:00Z			-1				
002410	002410 000000 1023	2012-02-27T17:39:00Z			-1				
002411	002411 000000 1023	2012-02-27T17:39:00Z			-1				
002412	002412 000000 1023	2012-02-27T17:39:00Z			-1				
002413	002413 000000 1023	2012-02-27T17:39:00Z			-1				
002414	002414 000000 1023	2012-02-27T17:39:00Z			-1				
002415	002415 000000 1023	2012-02-27T17:39:00Z			-1				
002416	002416 000000 1024	2012-02-29T17:39:00Z			-1				
002417	002417 000000 1024	2012-02-29T17:39:00Z			-1				
002418	002418 000000 1024	2012-02-29T17:39:00Z			-1				
002419	002419 000000 1024	2012-03-02T17:39:00Z			-1				
002420	002420 000000 1007	2012-03-07T17:39:00Z			-1				
002421	002421 000000 1002	2012-03-09T17:39:00Z			-1				
002422	002422 000000 1006	2012-03-11T17:39:00Z			-1				
002423	002423 000000 1023	2012-03-13T17:39:00Z			-1				
002424	002424 000000 1023	2012-03-13T17:39:00Z			-1				
002426	002426 000000 1018	2012-03-14T17:39:00Z			-1				
002427	002427 000000 1062	2012-03-14T17:39:00Z			-1				
002428	002428 000000 1021	2012-03-15T17:39:00Z			-1				
002429	002429 000000 1020	2012-03-15T17:39:00Z			-1				
002430	002430 000000 1021	2012-03-15T17:39:00Z			-1				
002431	002431 000000 1021	2012-03-15T17:39:00Z			-1				
002432	002432 000000 1007	2012-03-15T17:39:00Z			-1				
002433	002433 000000 1007	2012-03-15T17:39:00Z			-1				
002434	002434 000000 1007	2012-03-15T17:39:00Z			-1				
002435	002435 000000 1033	2012-03-15T17:39:00Z			-1				
002436	002436 000000 1023	2012-03-15T17:39:00Z			-1				
002437	002437 000000 1002	2012-03-16T17:39:00Z			-1				
002438	002438 000000 1006	2012-03-16T17:39:00Z			-1				
002439	002439 000000 1006	2012-03-16T17:39:00Z			-1				
002442	002442 000000 1021	2012-03-19T17:39:00Z			-1				
002443	002443 000000 1021	2012-03-19T17:39:00Z			-1				
002444	002444 000000 1021	2012-03-19T17:39:00Z			-1				
002445	002445 000000 1021	2012-03-19T17:39:00Z			-1				
002446	002446 000000 1021	2012-03-19T17:39:00Z			-1				
002447	002447 000000 1021	2012-03-19T17:39:00Z			-1				
002448	002448 000000 1021	2012-03-19T17:39:00Z			-1				
002449	002449 000000 1021	2012-03-19T17:39:00Z			-1				
002450	002450 000000 1021	2012-03-19T17:39:00Z			-1				
002451	002451 000000 1023	2012-03-20T17:39:00Z			-1				
002454	002454 000000 1002	2012-03-20T17:39:00Z			-1				
002456	002456 000000 1020	2012-03-22T17:39:00Z			-1				
002457	002457 000000 1010	2012-03-23T17:39:00Z			-1				
002458	002458 000000 1010	2012-03-23T17:39:00Z			-1				
002459	002459 000000 1010	2012-03-23T17:39:00Z			-1				
002460	002460 000000 1010	2012-03-23T17:39:00Z			-1				
002461	002461 000000 1010	2012-03-23T17:39:00Z			-1				
002462	002462 000000 1010	2012-03-23T17:39:00Z			-1				
002463	002463 000000 1024	2012-03-23T17:39:00Z			-1				
002464	002464 000000 1027	2012-03-23T17:39:00Z			-1				
002465	002465 000000 1006	2012-03-23T17:39:00Z			-1				
002466	002466 000000 1006	2012-03-23T17:39:00Z			-1				
002467	002467 000000 1010	2012-03-23T17:39:00Z			-1				
002468	002468 000000 1018	2012-03-24T17:39:00Z			-1				
002469	002469 000000 1018	2012-03-24T17:39:00Z			-1				
002470	002470 000000 1018	2012-03-24T17:39:00Z			-1				
002471	002471 000000 1018	2012-03-24T17:39:00Z			-1				
002473	002473 000000 1002	2012-03-27T17:39:00Z			-1				
002474	002474 000000 1010	2012-03-28T17:39:00Z			-1				
002475	002475 000000 1016	2012-03-28T17:39:00Z			-1				
002476	002476 000000 1020	2012-03-31T17:39:00Z			-1				
002477	002477 000000 1020	2012-03-31T17:39:00Z			-1				
002478	002478 000000 1020	2012-03-31T17:39:00Z			-1				
002479	002479 000000 1020	2012-03-31T17:39:00Z			-1				
002480	002480 000000 1020	2012-03-31T17:39:00Z			-1				
002481	002481 000000 1020	2012-03-31T17:39:00Z			-1				
002482	002482 000000 1020	2012-03-31T17:39:00Z			-1				
002483	002483 000000 1020	2012-03-31T17:39:00Z			-1				
002484	002484 000000 1020	2012-03-31T17:39:00Z			-1				
002485	002485 000000 1020	2012-03-31T17:39:00Z			-1				
002486	002486 000000 1020	2012-03-31T17:39:00Z			-1				
002487	002487 000000 1020	2012-03-31T17:39:00Z			-1				
002488	002488 000000 1020	2012-03-31T17:39:00Z			-1				
002489	002489 000000 1002	2012-04-02T17:39:00Z			-1				
002490	002490 000000 1002	2012-04-03T17:39:00Z			-1				
002491	002491 000000 1002	2012-04-04T17:39:00Z			-1				
002492	002492 000000 1002	2012-04-04T17:39:00Z			-1				
002493	002493 000000 1015	2012-04-04T17:39:00Z			-1				
002494	002494 000000 1020	2012-04-04T17:39:00Z			-1				
002495	002495 000000 1007	2012-04-07T17:39:00Z			-1				
002496	002496 000000 1007	2012-04-07T17:39:00Z			-1				
002497	002497 000000 1014	2012-04-10T17:39:00Z			-1				
002498	002498 000000 1010	2012-04-11T17:39:00Z			-1				
002501	002501 000000 1027	2012-04-12T17:39:00Z			-1				
002502	002502 000000 1002	2012-04-12T17:39:00Z			-1				
002504	002504 000000 1027	2012-04-12T17:39:00Z			-1				
002505	002505 000000 1027	2012-04-12T17:39:00Z			-1				
002506	002506 000000 1027	2012-04-12T17:39:00Z			-1				
002507	002507 000000 1027	2012-04-12T17:39:00Z			-1				
002508	002508 000000 1027	2012-04-12T17:39:00Z			-1				
002509	002509 000000 1023	2012-04-12T17:39:00Z			-1				
002510	002510 000000 1027	2012-04-12T17:39:00Z			-1				
002511	002511 000000 1027	2012-04-12T17:39:00Z			-1				
002512	002512 000000 1027	2012-04-12T17:39:00Z			-1				
002513	002513 000000 1027	2012-04-12T17:39:00Z			-1				
002515	002515 000000 1027	2012-04-12T17:39:00Z			-1				
002516	002516 000000 1027	2012-04-12T17:39:00Z			-1				
002517	002517 000000 1027	2012-04-12T17:39:00Z			-1				
002518	002518 000000 1021	2012-04-12T17:39:00Z			-1				
002519	002519 000000 1027	2012-04-12T17:39:00Z			-1				
002520	002520 000000 1027	2012-04-12T17:39:00Z			-1				
002522	002522 000000 1027	2012-04-12T17:39:00Z			-1				
002524	002524 000000 1027	2012-04-12T17:39:00Z			-1				
002525	002525 000000 1027	2012-04-12T17:39:00Z			-1				
002526	002526 000000 1027	2012-04-12T17:39:00Z			-1				
002527	002527 000000 1027	2012-04-12T17:39:00Z			-1				
002528	002528 000000 1027	2012-04-12T17:39:00Z			-1				
002529	002529 000000 1027	2012-04-12T17:39:00Z			-1				
002530	002530 000000 1027	2012-04-12T17:39:00Z			-1				
002531	002531 000000 1027	2012-04-12T17:39:00Z			-1				
002532	002532 000000 1019	2012-04-12T17:39:00Z			-1				
002533	002533 000000 1027	2012-04-12T17:39:00Z			-1				
002534	002534 000000 1027	2012-04-12T17:39:00Z			-1				
002535	002535 000000 1019	2012-04-12T17:39:00Z			-1				
002536	002536 000000 1026	2012-04-12T17:39:00Z			-1				
002537	002537 000000 1019	2012-04-12T17:39:00Z			-1				
002539	002539 000000 1027	2012-04-12T17:39:00Z			-1				
002542	002542 000000 1007	2012-04-12T17:39:00Z			-1				
002543	002543 000000 1028	2012-04-12T17:39:00Z			-1				
002544	002544 000000 1028	2012-04-12T17:39:00Z			-1				
002545	002545 000000 1028	2012-04-12T17:39:00Z			-1				
002546	002546 000000 1028	2012-04-12T17:39:00Z			-1				
002547	002547 000000 1028	2012-04-12T17:39:00Z			-1				
002548	002548 000000 1028	2012-04-12T17:39:00Z			-1				
002549	002549 000000 1028	2012-04-12T17:39:00Z			-1				
002550	002550 000000 1028	2012-04-12T17:39:00Z			-1				
002551	002551 000000 1028	2012-04-12T17:39:00Z			-1				
002552	002552 000000 1010	2012-04-12T17:39:00Z			-1				
002553	002553 000000 1028	2012-04-12T17:39:00Z			-1				
002554	002554 000000 1028	2012-04-12T17:39:00Z			-1				
002555	002555 000000 1028	2012-04-12T17:39:00Z			-1				
002556	002556 000000 1028	2012-04-12T17:39:00Z			-1				
002557	002557 000000 1027	2012-04-12T17:39:00Z			-1				
002558	002558 000000 1028	2012-04-12T17:39:00Z			-1				
002559	002559 000000 1028	2012-04-12T17:39:00Z			-1				
002560	002560 000000 1028	2012-04-12T17:39:00Z			-1				
002562	002562 000000 1026	2012-04-13T17:39:00Z			-1				
002563	002563 000000 1010	2012-04-14T17:39:00Z			-1				
002564	002564 000000 1010	2012-04-14T17:39:00Z			-1				
002565	002565 000000 1010	2012-04-14T17:39:00Z			-1				
002566	002566 000000 1010	2012-04-14T17:39:00Z			-1				
002567	002567 000000 1006	2012-04-14T17:39:00Z			-1				
002568	002568 000000 1010	2012-04-14T17:39:00Z			-1				
002569	002569 000000 1011	2012-04-14T17:39:00Z			-1				
002570	002570 000000 1011	2012-04-14T17:39:00Z			-1				
002571	002571 000000 1011	2012-04-14T17:39:00Z			-1				
002572	002572 000000 1011	2012-04-14T17:39:00Z			-1				
002573	002573 000000 1011	2012-04-14T17:39:00Z			-1				
002574	002574 000000 1002	2012-04-16T17:39:00Z			-1				
002575	002575 000000 1002	2012-04-16T17:39:00Z			-1				
002576	002576 000000 1011	2012-04-16T17:39:00Z			-1				
002577	002577 000000 1002	2012-04-17T17:39:00Z			-1				
002578	002578 000000 1002	2012-04-17T17:39:00Z			-1				
002579	002579 000000 1024	2012-04-17T17:39:00Z			-1				
002580	002580 000000 1024	2012-04-17T17:39:00Z			-1				
002581	002581 000000 1024	2012-04-17T17:39:00Z			-1				
002582	002582 000000 1024	2012-04-17T17:39:00Z			-1				
002583	002583 000000 1024	2012-04-17T17:39:00Z			-1				
002584	002584 000000 1024	2012-04-17T17:39:00Z			-1				
002585	002585 000000 1015	2012-04-18T17:39:00Z			-1				
002586	002586 000000 1015	2012-04-18T17:39:00Z			-1				
002587	002587 000000 1002	2012-04-18T17:39:00Z			-1				
002588	002588 000000 1002	2012-04-19T17:39:00Z			-1				
002589	002589 000000 1020	2012-04-20T17:39:00Z			-1				
002590	002590 000000 1006	2012-04-23T17:39:00Z			-1				
002591	002591 000000 1002	2012-04-23T17:39:00Z			-1				
002592	002592 000000 1002	2012-04-25T17:39:00Z			-1				
002593	002593 000000 1021	2012-04-26T17:39:00Z			-1				
002594	002594 000000 1021	2012-04-26T17:39:00Z			-1				
002595	002595 000000 1021	2012-04-26T17:39:00Z			-1				
002596	002596 000000 1021	2012-04-26T17:39:00Z			-1				
002597	002597 000000 1021	2012-04-26T17:39:00Z			-1				
002598	002598 000000 1021	2012-04-26T17:39:00Z			-1				
002599	002599 000000 1019	2012-04-26T17:39:00Z			-1				
002600	002600 000000 1021	2012-04-26T17:39:00Z			-1				
002601	002601 000000 1020	2012-04-29T17:39:00Z			-1				
002602	002602 000000 1020	2012-04-29T17:39:00Z			-1				
002603	002603 000000 1020	2012-04-29T17:39:00Z			-1				
002604	002604 000000 1020	2012-04-29T17:39:00Z			-1				
002605	002605 000000 1020	2012-04-29T17:39:00Z			-1				
002606	002606 000000 1020	2012-04-29T17:39:00Z			-1				
002607	002607 000000 1020	2012-04-29T17:39:00Z			-1				
002608	002608 000000 1007	2012-04-29T17:39:00Z			-1				
002609	002609 000000 1020	2012-04-29T17:39:00Z			-1				
002610	002610 000000 1020	2012-04-29T17:39:00Z			-1				
002611	002611 000000 1019	2012-05-02T17:39:00Z			-1				
002612	002612 000000 1006	2012-05-03T17:39:00Z			-1				
002613	002613 000000 1006	2012-05-03T17:39:00Z			-1				
002614	002614 000000 1006	2012-05-03T17:39:00Z			-1				
002615	002615 000000 1006	2012-05-03T17:39:00Z			-1				
002616	002616 000000 1020	2012-05-08T17:39:00Z			-1				
002617	002617 000000 1002	2012-05-08T17:39:00Z			-1				
002618	002618 000000 1020	2012-05-08T17:39:00Z			-1				
002619	002619 000000 1027	2012-05-08T17:39:00Z			-1				
002620	002620 000000 1020	2012-05-09T17:39:00Z			-1				
002621	002621 000000 1020	2012-05-09T17:39:00Z			-1				
002622	002622 000000 1020	2012-05-09T17:39:00Z			-1				
002623	002623 000000 1020	2012-05-09T17:39:00Z			-1				
002624	002624 000000 1026	2012-05-11T17:39:00Z			-1				
002625	002625 000000 1020	2012-05-11T17:39:00Z			-1				
002626	002626 000000 1020	2012-05-11T17:39:00Z			-1				
002627	002627 000000 1020	2012-05-11T17:39:00Z			-1				
002628	002628 000000 1020	2012-05-11T17:39:00Z			-1				
002629	002629 000000 1020	2012-05-11T17:39:00Z			-1				
002630	002630 000000 1020	2012-05-11T17:39:00Z			-1				
002631	002631 000000 1020	2012-05-11T17:39:00Z			-1				
002632	002632 000000 1020	2012-05-11T17:39:00Z			-1				
002633	002633 000000 1020	2012-05-11T17:39:00Z			-1				
002634	002634 000000 1020	2012-05-11T17:39:00Z			-1				
002635	002635 000000 1020	2012-05-11T17:39:00Z			-1				
002636	002636 000000 1020	2012-05-11T17:39:00Z			-1				
002637	002637 000000 1020	2012-05-11T17:39:00Z			-1				
002638	002638 000000 1020	2012-05-11T17:39:00Z			-1				
002639	002639 000000 1020	2012-05-11T17:39:00Z			-1				
002640	002640 000000 1020	2012-05-11T17:39:00Z			-1				
002641	002641 000000 1020	2012-05-11T17:39:00Z			-1				
002642	002642 000000 1020	2012-05-11T17:39:00Z			-1				
002643	002643 000000 1020	2012-05-11T17:39:00Z			-1				
002644	002644 000000 1011	2012-05-11T17:39:00Z			-1				
002645	002645 000000 1020	2012-05-11T17:39:00Z			-1				
002646	002646 000000 1020	2012-05-11T17:39:00Z			-1				
002647	002647 000000 1020	2012-05-11T17:39:00Z			-1				
002648	002648 000000 1020	2012-05-11T17:39:00Z			-1				
002649	002649 000000 1020	2012-05-11T17:39:00Z			-1				
002650	002650 000000 1020	2012-05-11T17:39:00Z			-1				
002651	002651 000000 1020	2012-05-11T17:39:00Z			-1				
002652	002652 000000 1020	2012-05-11T17:39:00Z			-1				
002653	002653 000000 1020	2012-05-11T17:39:00Z			-1				
002654	002654 000000 1020	2012-05-11T17:39:00Z			-1				
002655	002655 000000 1020	2012-05-11T17:39:00Z			-1				
002656	002656 000000 1020	2012-05-11T17:39:00Z			-1				
002657	002657 000000 1011	2012-05-11T17:39:00Z			-1				
002658	002658 000000 1020	2012-05-11T17:39:00Z			-1				
002659	002659 000000 1002	2012-05-11T17:39:00Z			-1				
002660	002660 000000 1020	2012-05-11T17:39:00Z			-1				
002661	002661 000000 1006	2012-05-12T17:39:00Z			-1				
002662	002662 000000 1002	2012-05-14T17:39:00Z			-1				
002663	002663 000000 1006	2012-05-14T17:39:00Z			-1				
002664	002664 000000 1020	2012-05-15T17:39:00Z			-1				
002665	002665 000000 1002	2012-05-16T17:39:00Z			-1				
002666	002666 000000 1002	2012-05-16T17:39:00Z			-1				
002667	002667 000000 1002	2012-05-16T17:39:00Z			-1				
002668	002668 000000 1002	2012-05-17T17:39:00Z			-1				
002669	002669 000000 1002	2012-05-17T17:39:00Z			-1				
002670	002670 000000 1016	2012-05-17T17:39:00Z			-1				
002671	002671 000000 1014	2012-05-17T17:39:00Z			-1				
002672	002672 000000 1006	2012-05-17T17:39:00Z			-1				
002673	002673 000000 1018	2012-05-17T17:39:00Z			-1				
002674	002674 000000 1007	2012-05-19T17:39:00Z			-1				
002675	002675 000000 1014	2012-05-21T17:39:00Z			-1				
002676	002676 000000 1022	2012-05-21T17:39:00Z			-1				
002677	002677 000000 1022	2012-05-21T17:39:00Z			-1				
002678	002678 000000 1022	2012-05-21T17:39:00Z			-1				
002679	002679 000000 1022	2012-05-21T17:39:00Z			-1				
002680	002680 000000 1006	2012-05-22T17:39:00Z			-1				
002681	002681 000000 1006	2012-05-23T17:39:00Z			-1				
002682	002682 000000 1006	2012-05-24T17:39:00Z			-1				
002683	002683 000000 1021	2012-05-24T17:39:00Z			-1				
002684	002684 000000 1021	2012-05-24T17:39:00Z			-1				
002685	002685 000000 1021	2012-05-24T17:39:00Z			-1				
002686	002686 000000 1021	2012-05-24T17:39:00Z			-1				
002687	002687 000000 1021	2012-05-24T17:39:00Z			-1				
002688	002688 000000 1021	2012-05-24T17:39:00Z			-1				
002689	002689 000000 1021	2012-05-24T17:39:00Z			-1				
002690	002690 000000 1010	2012-05-25T17:39:00Z			-1				
002691	002691 000000 1010	2012-05-25T17:39:00Z			-1				
002692	002692 000000 1010	2012-05-25T17:39:00Z			-1				
002694	002694 000000 1007	2012-05-26T17:39:00Z			-1				
002695	002695 000000 1020	2012-05-26T17:39:00Z			-1				
002696	002696 000000 1007	2012-05-28T17:39:00Z			-1				
002697	002697 000000 1027	2012-05-29T17:39:00Z			-1				
002698	002698 000000 1021	2012-05-30T17:39:00Z			-1				
002699	002699 000000 1021	2012-05-30T17:39:00Z			-1				
002700	002700 000000 1002	2012-05-30T17:39:00Z			-1				
002701	002701 000000 1013	2012-05-30T17:39:00Z			-1				
002702	002702 000000 1013	2012-05-30T17:39:00Z			-1				
002703	002703 000000 1013	2012-05-30T17:39:00Z			-1				
002704	002704 000000 1002	2012-05-31T17:39:00Z			-1				
002705	002705 000000 1020	2012-06-01T17:39:00Z			-1				
002706	002706 000000 1006	2012-06-01T17:39:00Z			-1				
002707	002707 000000 1006	2012-06-01T17:39:00Z			-1				
002712	002712 000000 1027	2012-06-04T17:39:00Z			-1				
002717	002717 000000 1002	2012-06-04T17:39:00Z			-1				
002718	002718 000000 1018	2012-06-05T17:39:00Z			-1				
002719	002719 000000 1018	2012-06-05T17:39:00Z			-1				
002720	002720 000000 1018	2012-06-05T17:39:00Z			-1				
002721	002721 000000 1018	2012-06-05T17:39:00Z			-1				
002722	002722 000000 1029	2012-06-05T17:39:00Z			-1				
002723	002723 000000 1018	2012-06-05T17:39:00Z			-1				
002724	002724 000000 1018	2012-06-05T17:39:00Z			-1				
002725	002725 000000 1019	2012-06-06T17:39:00Z			-1				
002726	002726 000000 1019	2012-06-06T17:39:00Z			-1				
002727	002727 000000 1019	2012-06-06T17:39:00Z			-1				
002728	002728 000000 1019	2012-06-06T17:39:00Z			-1				
002729	002729 000000 1019	2012-06-06T17:39:00Z			-1				
002730	002730 000000 1019	2012-06-06T17:39:00Z			-1				
002731	002731 000000 1019	2012-06-06T17:39:00Z			-1				
002732	002732 000000 1019	2012-06-06T17:39:00Z			-1				
002733	002733 000000 1019	2012-06-06T17:39:00Z			-1				
002734	002734 000000 1019	2012-06-06T17:39:00Z			-1				
002735	002735 000000 1019	2012-06-06T17:39:00Z			-1				
002736	002736 000000 1014	2012-06-06T17:39:00Z			-1				
002737	002737 000000 1021	2012-06-06T17:39:00Z			-1				
002738	002738 000000 1021	2012-06-06T17:39:00Z			-1				
002739	002739 000000 1021	2012-06-06T17:39:00Z			-1				
002740	002740 000000 1021	2012-06-06T17:39:00Z			-1				
002741	002741 000000 1026	2012-06-06T17:39:00Z			-1				
002742	002742 000000 1006	2012-06-08T17:39:00Z			-1				
002743	002743 000000 1028	2012-06-09T17:39:00Z			-1				
002744	002744 000000 1028	2012-06-09T17:39:00Z			-1				
002745	002745 000000 1024	2012-06-09T17:39:00Z			-1				
002746	002746 000000 1014	2012-06-10T17:39:00Z			-1				
002747	002747 000000 1033	2012-06-11T17:39:00Z			-1				
002748	002748 000000 1020	2012-06-12T17:39:00Z			-1				
002749	002749 000000 1020	2012-06-13T17:39:00Z			-1				
002750	002750 000000 1016	2012-06-14T17:39:00Z			-1				
002752	002752 000000 1002	2012-06-15T17:39:00Z			-1				
002753	002753 000000 1002	2012-06-19T17:39:00Z			-1				
002754	002754 000000 1062	2012-06-19T17:39:00Z			-1				
002755	002755 000000 1020	2012-06-19T17:39:00Z			-1				
002756	002756 000000 1002	2012-06-20T17:39:00Z			-1				
002757	002757 000000 1002	2012-06-20T17:39:00Z			-1				
002758	002758 000000 1007	2012-06-20T17:39:00Z			-1				
002759	002759 000000 1018	2012-06-21T17:39:00Z			-1				
002760	002760 000000 1020	2012-06-22T17:39:00Z			-1				
002761	002761 000000 1020	2012-06-22T17:39:00Z			-1				
002762	002762 000000 1002	2012-06-22T17:39:00Z			-1				
002763	002763 000000 1020	2012-06-22T17:39:00Z			-1				
002764	002764 000000 1002	2012-06-26T17:39:00Z			-1				
002765	002765 000000 1002	2012-06-26T17:39:00Z			-1				
002766	002766 000000 1016	2012-06-27T17:39:00Z			-1				
002767	002767 000000 1007	2012-06-27T17:39:00Z			-1				
002768	002768 000000 1007	2012-06-29T17:39:00Z			-1				
002769	002769 000000 1024	2012-06-29T17:39:00Z			-1				
002770	002770 000000 1026	2012-07-04T17:39:00Z			-1				
002771	002771 000000 1005	2012-07-05T17:39:00Z			-1				
002772	002772 000000 1002	2012-07-05T17:39:00Z			-1				
002773	002773 000000 1002	2012-07-05T17:39:00Z			-1				
002774	002774 000000 1002	2012-07-05T17:39:00Z			-1				
002775	002775 000000 1010	2012-07-06T17:39:00Z			-1				
002776	002776 000000 1006	2012-07-06T17:39:00Z			-1				
002777	002777 000000 1029	2012-07-06T17:39:00Z			-1				
002778	002778 000000 1029	2012-07-06T17:39:00Z			-1				
002779	002779 000000 1029	2012-07-06T17:39:00Z			-1				
002780	002780 000000 1029	2012-07-06T17:39:00Z			-1				
002781	002781 000000 1029	2012-07-06T17:39:00Z			-1				
002782	002782 000000 1029	2012-07-06T17:39:00Z			-1				
002783	002783 000000 1029	2012-07-06T17:39:00Z			-1				
002784	002784 000000 1029	2012-07-06T17:39:00Z			-1				
002785	002785 000000 1029	2012-07-06T17:39:00Z			-1				
002786	002786 000000 1029	2012-07-06T17:39:00Z			-1				
002787	002787 000000 1029	2012-07-06T17:39:00Z			-1				
002788	002788 000000 1029	2012-07-06T17:39:00Z			-1				
002789	002789 000000 1029	2012-07-06T17:39:00Z			-1				
002790	002790 000000 1014	2012-07-06T17:39:00Z			-1				
002791	002791 000000 1029	2012-07-06T17:39:00Z			-1				
002792	002792 000000 1029	2012-07-06T17:39:00Z			-1				
002793	002793 000000 1029	2012-07-06T17:39:00Z			-1				
002794	002794 000000 1029	2012-07-06T17:39:00Z			-1				
002795	002795 000000 1029	2012-07-06T17:39:00Z			-1				
002796	002796 000000 1029	2012-07-06T17:39:00Z			-1				
002797	002797 000000 1029	2012-07-06T17:39:00Z			-1				
002799	002799 000000 1029	2012-07-06T17:39:00Z			-1				
002800	002800 000000 1029	2012-07-06T17:39:00Z			-1				
002801	002801 000000 1006	2012-07-06T17:39:00Z			-1				
002802	002802 000000 1029	2012-07-06T17:39:00Z			-1				
002803	002803 000000 1020	2012-07-06T17:39:00Z			-1				
002804	002804 000000 1029	2012-07-06T17:39:00Z			-1				
002805	002805 000000 1029	2012-07-06T17:39:00Z			-1				
002806	002806 000000 1027	2012-07-07T17:39:00Z			-1				
002807	002807 000000 1027	2012-07-07T17:39:00Z			-1				
002808	002808 000000 1027	2012-07-07T17:39:00Z			-1				
002809	002809 000000 1027	2012-07-07T17:39:00Z			-1				
002811	002811 000000 1025	2012-07-09T17:39:00Z			-1				
002812	002812 000000 1007	2012-07-09T17:39:00Z			-1				
002813	002813 000000 1017	2012-07-09T17:39:00Z			-1				
002814	002814 000000 1025	2012-07-09T17:39:00Z			-1				
002815	002815 000000 1025	2012-07-09T17:39:00Z			-1				
002816	002816 000000 1008	2012-07-09T17:39:00Z			-1				
002817	002817 000000 1025	2012-07-09T17:39:00Z			-1				
002818	002818 000000 1025	2012-07-09T17:39:00Z			-1				
002819	002819 000000 1014	2012-07-09T17:39:00Z			-1				
002820	002820 000000 1025	2012-07-09T17:39:00Z			-1				
002821	002821 000000 1025	2012-07-09T17:39:00Z			-1				
002822	002822 000000 1025	2012-07-09T17:39:00Z			-1				
002823	002823 000000 1025	2012-07-09T17:39:00Z			-1				
002824	002824 000000 1013	2012-07-09T17:39:00Z			-1				
002825	002825 000000 1025	2012-07-09T17:39:00Z			-1				
002826	002826 000000 1020	2012-07-09T17:39:00Z			-1				
002827	002827 000000 1005	2012-07-09T17:39:00Z			-1				
002828	002828 000000 1007	2012-07-09T17:39:00Z			-1				
002829	002829 000000 1025	2012-07-09T17:39:00Z			-1				
002830	002830 000000 1025	2012-07-09T17:39:00Z			-1				
002832	002832 000000 1010	2012-07-10T17:39:00Z			-1				
002833	002833 000000 1002	2012-07-10T17:39:00Z			-1				
002834	002834 000000 1002	2012-07-10T17:39:00Z			-1				
002835	002835 000000 1017	2012-07-11T17:39:00Z			-1				
002836	002836 000000 1006	2012-07-11T17:39:00Z			-1				
002837	002837 000000 1010	2012-07-11T17:39:00Z			-1				
002838	002838 000000 1007	2012-07-12T17:39:00Z			-1				
002839	002839 000000 1008	2012-07-12T17:39:00Z			-1				
002840	002840 000000 1013	2012-07-12T17:39:00Z			-1				
002841	002841 000000 1013	2012-07-12T17:39:00Z			-1				
002842	002842 000000 1013	2012-07-12T17:39:00Z			-1				
002843	002843 000000 1011	2012-07-13T17:39:00Z			-1				
002844	002844 000000 1020	2012-07-14T17:39:00Z			-1				
002845	002845 000000 1021	2012-07-16T17:39:00Z			-1				
002846	002846 000000 1021	2012-07-16T17:39:00Z			-1				
002847	002847 000000 1021	2012-07-16T17:39:00Z			-1				
002848	002848 000000 1021	2012-07-16T17:39:00Z			-1				
002849	002849 000000 1021	2012-07-16T17:39:00Z			-1				
002850	002850 000000 1026	2012-07-17T17:39:00Z			-1				
002851	002851 000000 1026	2012-07-17T17:39:00Z			-1				
002852	002852 000000 1026	2012-07-17T17:39:00Z			-1				
002853	002853 000000 1010	2012-07-17T17:39:00Z			-1				
002854	002854 000000 1018	2012-07-19T17:39:00Z			-1				
002855	002855 000000 1006	2012-07-20T17:39:00Z			-1				
002856	002856 000000 1013	2012-07-20T17:39:00Z			-1				
002857	002857 000000 1020	2012-07-21T17:39:00Z			-1				
002858	002858 000000 1013	2012-07-23T17:39:00Z			-1				
002859	002859 000000 1006	2012-07-24T17:39:00Z			-1				
002860	002860 000000 1006	2012-07-24T17:39:00Z			-1				
002861	002861 000000 1002	2012-07-24T17:39:00Z			-1				
002862	002862 000000 1006	2012-07-24T17:39:00Z			-1				
002863	002863 000000 1017	2012-07-25T17:39:00Z			-1				
002864	002864 000000 1018	2012-07-26T17:39:00Z			-1				
002865	002865 000000 1018	2012-07-26T17:39:00Z			-1				
002866	002866 000000 1018	2012-07-26T17:39:00Z			-1				
002867	002867 000000 1018	2012-07-26T17:39:00Z			-1				
